sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.01 0 0 0 0 0 1e-006 0.122 1.27 1 0.357 -1 
0.656 0 0 0 0 0 1e-006 0.131 1.28 0.97 0 0 
0.721 0 0.131 1.28 0.0656 0.97 0.46 0.131 1.28 0.97 0.114 0.00182 
0.786 0 0.132 1.28 0.0621 0.939 0.268 0.132 1.28 0.939 0.4 -0.00763 
0.852 0 0.137 1.29 0.0927 0.957 0.272 0.137 1.29 0.957 0.401 -0.013 
0.918 0 0.146 1.3 0.159 0.957 0.0429 0.146 1.3 0.957 0.401 0.0591 
0.985 0 0.157 1.32 0.245 0.957 -0.00478 0.157 1.32 0.957 0.401 0.014 
1.052 0 0.173 1.34 0.324 0.965 -0.0732 0.173 1.34 0.965 0.402 0.0798 
1.122 0 0.189 1.37 0.364 0.982 -0.11 0.189 1.37 0.982 0.402 0.106 
1.187 0 0.209 1.4 0.415 1.02 0.387 0.209 1.4 1.02 0.402 0.0949 
1.254 0 0.231 1.44 0.527 1.03 0.138 0.231 1.44 1.03 0.403 0.0608 
1.323 0 0.259 1.49 0.611 1.09 0.678 0.259 1.49 1.09 0.403 -0.0229 
1.39 0 0.283 1.54 0.69 1.03 0.185 0.283 1.54 1.03 0.403 -0.125 
1.458 0 0.314 1.59 0.757 0.98 -0.156 0.314 1.59 0.98 0.404 -0.117 
1.526 0 0.35 1.64 0.838 0.905 -0.668 0.35 1.64 0.905 0.404 -0.159 
1.595 0 0.394 1.69 0.84 0.856 -0.423 0.394 1.69 0.856 0.404 -0.257 
1.662 0 0.447 1.74 0.894 0.685 -1.3 0.447 1.74 0.685 0.405 -0.223 
1.726 0 0.509 1.78 1 0.574 -1.56 0.509 1.78 0.574 0.371 -0.22 
1.792 0 0.577 1.82 1.08 0.426 -1.73 0.577 1.82 0.426 0.325 -0.196 
1.858 0 0.648 1.84 1.08 0.28 -2.01 0.648 1.84 0.28 0.306 -0.173 
1.925 0 0.721 1.86 1.09 0.191 -1.71 0.721 1.86 0.191 0.295 -0.208 
1.994 0 0.796 1.87 1.07 0.106 -1.36 0.796 1.87 0.107 0.289 -0.226 
2.062 0 0.867 1.86 0.988 -0.00413 -1.29 0.867 1.86 -0.00413 0.302 -0.33 
2.127 0 0.936 1.85 0.974 -0.113 -1.18 0.936 1.85 -0.113 0.285 -0.366 
2.193 0 1 1.83 0.994 -0.359 -2.1 1 1.83 -0.359 0.251 -0.415 
2.259 0 1.06 1.81 0.964 -0.512 -2.36 1.06 1.81 -0.512 0.229 -0.435 
2.324 0 1.11 1.77 0.96 -0.703 -2.54 1.11 1.77 -0.703 0.248 -0.478 
2.392 0 1.15 1.72 0.929 -0.868 -2.29 1.15 1.72 -0.868 0.273 -0.487 
2.46 0 1.18 1.66 0.873 -1.06 -2.64 1.18 1.66 -1.06 0.303 -0.458 
2.527 0 1.2 1.61 0.84 -1.24 -2.34 1.2 1.61 -1.24 0.34 -0.448 
2.595 0 1.21 1.55 0.806 -1.39 -1.98 1.21 1.55 -1.39 0.367 -0.441 
2.661 0 1.2 1.49 0.826 -1.65 -2.63 1.2 1.49 -1.65 0.366 -0.475 
2.726 0 1.19 1.44 0.808 -1.87 -3.16 1.19 1.44 -1.87 0.379 -0.389 
2.791 0 1.16 1.38 0.859 -2.02 -2.71 1.16 1.38 -2.02 0.389 -0.392 
2.859 0 1.13 1.33 0.876 -2.28 -3.23 1.13 1.33 -2.28 0.409 -0.254 
2.928 0 1.08 1.29 0.878 -2.39 -2.49 1.08 1.29 -2.39 0.41 -0.131 
2.994 0 1.03 1.25 0.922 -2.53 -2.51 1.03 1.25 -2.53 0.41 0.0181 
3.062 0 0.964 1.21 0.949 -2.53 -1.37 0.964 1.21 -2.53 0.409 0.186 
3.128 0 0.901 1.16 1.01 -2.42 -0.235 0.901 1.16 -2.42 0.285 0.428 
3.195 0 0.845 1.11 1.06 -2.3 0.612 0.845 1.11 -2.3 0.0861 0.645 
3.26 0 0.801 1.05 1.1 -2.13 1.39 0.801 1.05 -2.13 -0.046 0.788 
3.326 0 0.771 0.982 1.09 -1.91 2.3 0.771 0.982 -1.91 -0.0836 0.862 
3.393 0 0.756 0.919 1.01 -1.69 2.77 0.756 0.919 -1.69 -0.0561 0.891 
3.459 0 0.758 0.861 0.938 -1.52 2.95 0.758 0.861 -1.52 -0.0161 0.9 
3.529 0 0.773 0.81 0.78 -1.22 2.8 0.773 0.81 -1.22 0.148 0.846 
